"Step","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - Gradnorm","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - Gradnorm__MIN","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - Gradnorm__MAX"
"40660","6413.671875","6413.671875","6413.671875"
"40680","6736.23876953125","6736.23876953125","6736.23876953125"
"40700","7738.576171875","7738.576171875","7738.576171875"
"40720","7950.9404296875","7950.9404296875","7950.9404296875"
"40740","9990.240234375","9990.240234375","9990.240234375"
"40760","8340.544921875","8340.544921875","8340.544921875"
"40780","7432.3720703125","7432.3720703125","7432.3720703125"
"40800","8624.765625","8624.765625","8624.765625"
"40820","8170.390625","8170.390625","8170.390625"
"40840","15047.11328125","15047.11328125","15047.11328125"
"40860","6832.611328125","6832.611328125","6832.611328125"
"40880","6832.47265625","6832.47265625","6832.47265625"
"40900","29146.94921875","29146.94921875","29146.94921875"
"40920","10308.826171875","10308.826171875","10308.826171875"
"40940","15672.59375","15672.59375","15672.59375"
"40960","5602.24658203125","5602.24658203125","5602.24658203125"
"40980","15494.876953125","15494.876953125","15494.876953125"
"41000","6906.22265625","6906.22265625","6906.22265625"
"41020","6466.7890625","6466.7890625","6466.7890625"
"41040","7080.73388671875","7080.73388671875","7080.73388671875"
"41060","7613.2548828125","7613.2548828125","7613.2548828125"
"41080","8348.48046875","8348.48046875","8348.48046875"
"41100","9570.701171875","9570.701171875","9570.701171875"
"41120","8732.18359375","8732.18359375","8732.18359375"
"41140","28073.53125","28073.53125","28073.53125"
"41160","5635.01025390625","5635.01025390625","5635.01025390625"
"41180","5682.6259765625","5682.6259765625","5682.6259765625"
"41200","5652.6181640625","5652.6181640625","5652.6181640625"
"41220","5409.919921875","5409.919921875","5409.919921875"
"41240","7043.3994140625","7043.3994140625","7043.3994140625"
"41260","5666.3876953125","5666.3876953125","5666.3876953125"
"41280","10510.916015625","10510.916015625","10510.916015625"
"41300","6667.2626953125","6667.2626953125","6667.2626953125"
"41320","9908.736328125","9908.736328125","9908.736328125"
"41340","6411.72802734375","6411.72802734375","6411.72802734375"
"41360","5922.81640625","5922.81640625","5922.81640625"
"41380","10794.9765625","10794.9765625","10794.9765625"
"41400","7802.39697265625","7802.39697265625","7802.39697265625"
"41420","9355.5703125","9355.5703125","9355.5703125"
"41440","7437.69287109375","7437.69287109375","7437.69287109375"
"41460","13117.1904296875","13117.1904296875","13117.1904296875"
"41480","5959.314453125","5959.314453125","5959.314453125"
"41500","9032.9111328125","9032.9111328125","9032.9111328125"
"41520","7468.669921875","7468.669921875","7468.669921875"
"41540","12561.8818359375","12561.8818359375","12561.8818359375"
"41560","8213.087890625","8213.087890625","8213.087890625"
"41580","10319.56640625","10319.56640625","10319.56640625"
"41600","8980.9658203125","8980.9658203125","8980.9658203125"
"41620","11168.8251953125","11168.8251953125","11168.8251953125"
"41640","5128.87060546875","5128.87060546875","5128.87060546875"
"41660","5939.5751953125","5939.5751953125","5939.5751953125"
"41680","7317.09375","7317.09375","7317.09375"
"41700","6223.22216796875","6223.22216796875","6223.22216796875"
"41720","16218.677734375","16218.677734375","16218.677734375"
"41740","7870.45068359375","7870.45068359375","7870.45068359375"
"41760","8010.81884765625","8010.81884765625","8010.81884765625"
"41780","11912.6845703125","11912.6845703125","11912.6845703125"
"41800","20848.3828125","20848.3828125","20848.3828125"
"41820","18970.404296875","18970.404296875","18970.404296875"
"41840","10727.4169921875","10727.4169921875","10727.4169921875"
"41860","5260.46484375","5260.46484375","5260.46484375"
"41880","7484.85595703125","7484.85595703125","7484.85595703125"
"41900","9212.333984375","9212.333984375","9212.333984375"
"41920","7282.10595703125","7282.10595703125","7282.10595703125"
"41940","5178.8671875","5178.8671875","5178.8671875"
"41960","20971.841796875","20971.841796875","20971.841796875"
"41980","5553.13818359375","5553.13818359375","5553.13818359375"
"42000","8062.70166015625","8062.70166015625","8062.70166015625"
"42020","9148.330078125","9148.330078125","9148.330078125"
"42040","7390.779296875","7390.779296875","7390.779296875"
"42060","6320.01171875","6320.01171875","6320.01171875"
"42080","20984.92578125","20984.92578125","20984.92578125"
"42100","17068.66796875","17068.66796875","17068.66796875"
"42120","9313.0419921875","9313.0419921875","9313.0419921875"
"42140","19949.6171875","19949.6171875","19949.6171875"
"42160","19033.55078125","19033.55078125","19033.55078125"
"42180","5645.48876953125","5645.48876953125","5645.48876953125"
"42200","6754.3525390625","6754.3525390625","6754.3525390625"
"42220","7436.244140625","7436.244140625","7436.244140625"
"42240","9995.984375","9995.984375","9995.984375"
"42260","9086.4052734375","9086.4052734375","9086.4052734375"
"42280","7576.55126953125","7576.55126953125","7576.55126953125"
"42300","7689.93896484375","7689.93896484375","7689.93896484375"
"42320","15498.8828125","15498.8828125","15498.8828125"
"42340","6210.81591796875","6210.81591796875","6210.81591796875"
"42360","9005.021484375","9005.021484375","9005.021484375"
"42380","9836.9423828125","9836.9423828125","9836.9423828125"
"42400","11409.6923828125","11409.6923828125","11409.6923828125"
"42420","6193.4169921875","6193.4169921875","6193.4169921875"
"42440","11024.94921875","11024.94921875","11024.94921875"
"42460","9163.548828125","9163.548828125","9163.548828125"
"42480","17066.90625","17066.90625","17066.90625"
"42500","5341.56640625","5341.56640625","5341.56640625"
"42520","6891.2265625","6891.2265625","6891.2265625"
"42540","9414.98046875","9414.98046875","9414.98046875"
"42560","69605.1015625","69605.1015625","69605.1015625"
"42580","4917.7763671875","4917.7763671875","4917.7763671875"
"42600","5346.7255859375","5346.7255859375","5346.7255859375"
"42620","5508.61962890625","5508.61962890625","5508.61962890625"
"42640","9664.8662109375","9664.8662109375","9664.8662109375"
"42660","6994.267578125","6994.267578125","6994.267578125"
"42680","9278.341796875","9278.341796875","9278.341796875"
"42700","6104.869140625","6104.869140625","6104.869140625"
"42720","5461.078125","5461.078125","5461.078125"
"42740","36641.6875","36641.6875","36641.6875"
"42760","6972.89306640625","6972.89306640625","6972.89306640625"
"42780","9024.080078125","9024.080078125","9024.080078125"
"42800","6058.65087890625","6058.65087890625","6058.65087890625"
"42820","22400.306640625","22400.306640625","22400.306640625"
"42840","6171.85205078125","6171.85205078125","6171.85205078125"
"42860","7123.2421875","7123.2421875","7123.2421875"
"42880","11874.1181640625","11874.1181640625","11874.1181640625"
"42900","8140.14697265625","8140.14697265625","8140.14697265625"
"42920","6592.3818359375","6592.3818359375","6592.3818359375"
"42940","7486.05712890625","7486.05712890625","7486.05712890625"
"42960","13516.056640625","13516.056640625","13516.056640625"
"42980","11667.8544921875","11667.8544921875","11667.8544921875"
"43000","6709.6123046875","6709.6123046875","6709.6123046875"
"43020","27115.78515625","27115.78515625","27115.78515625"
"43040","5877.99365234375","5877.99365234375","5877.99365234375"
"43060","5366.1533203125","5366.1533203125","5366.1533203125"
"43080","10416.1962890625","10416.1962890625","10416.1962890625"
"43100","5782.08935546875","5782.08935546875","5782.08935546875"
"43120","5439.833984375","5439.833984375","5439.833984375"
"43140","6701.29833984375","6701.29833984375","6701.29833984375"
"43160","7344.30224609375","7344.30224609375","7344.30224609375"
"43180","16113.09765625","16113.09765625","16113.09765625"
"43200","5487.935546875","5487.935546875","5487.935546875"
"43220","6644.22802734375","6644.22802734375","6644.22802734375"
"43240","22611.05859375","22611.05859375","22611.05859375"
"43260","7224.88134765625","7224.88134765625","7224.88134765625"
"43280","4912.51318359375","4912.51318359375","4912.51318359375"
"43300","5828.759765625","5828.759765625","5828.759765625"
"43320","8328.9462890625","8328.9462890625","8328.9462890625"
"43340","5590.74267578125","5590.74267578125","5590.74267578125"
"43360","13059.3427734375","13059.3427734375","13059.3427734375"
"43380","7055.75","7055.75","7055.75"
"43400","11618.5263671875","11618.5263671875","11618.5263671875"
"43420","4605.10107421875","4605.10107421875","4605.10107421875"
"43440","5808.599609375","5808.599609375","5808.599609375"
"43460","11996.0673828125","11996.0673828125","11996.0673828125"
"43480","4574.8623046875","4574.8623046875","4574.8623046875"
"43500","8449.3212890625","8449.3212890625","8449.3212890625"
"43520","9906.1318359375","9906.1318359375","9906.1318359375"
"43540","24847.060546875","24847.060546875","24847.060546875"
"43560","11953.1552734375","11953.1552734375","11953.1552734375"
"43580","4702.93798828125","4702.93798828125","4702.93798828125"
"43600","8742.4970703125","8742.4970703125","8742.4970703125"
"43620","7558.8173828125","7558.8173828125","7558.8173828125"
"43640","12901.6015625","12901.6015625","12901.6015625"
"43660","15872.96875","15872.96875","15872.96875"
"43680","7475.7392578125","7475.7392578125","7475.7392578125"
"43700","32354.423828125","32354.423828125","32354.423828125"
"43720","5180.05078125","5180.05078125","5180.05078125"
"43740","13758.2568359375","13758.2568359375","13758.2568359375"
"43760","8205.8076171875","8205.8076171875","8205.8076171875"
"43780","5645.658203125","5645.658203125","5645.658203125"
"43800","17460.271484375","17460.271484375","17460.271484375"
"43820","5612.79248046875","5612.79248046875","5612.79248046875"
"43840","4936.349609375","4936.349609375","4936.349609375"
"43860","5406.087890625","5406.087890625","5406.087890625"
"43880","23761.21484375","23761.21484375","23761.21484375"
"43900","5349.19189453125","5349.19189453125","5349.19189453125"
"43920","20172.79296875","20172.79296875","20172.79296875"
"43940","6102.79345703125","6102.79345703125","6102.79345703125"
"43960","11983.3955078125","11983.3955078125","11983.3955078125"
"43980","6317.43505859375","6317.43505859375","6317.43505859375"
"44000","7421.3564453125","7421.3564453125","7421.3564453125"
"44020","6077.09814453125","6077.09814453125","6077.09814453125"
"44040","13820.6396484375","13820.6396484375","13820.6396484375"
"44060","8198.8056640625","8198.8056640625","8198.8056640625"
"44080","11650.1513671875","11650.1513671875","11650.1513671875"
"44100","5827.3671875","5827.3671875","5827.3671875"
"44120","10863.2060546875","10863.2060546875","10863.2060546875"
"44140","5921.72021484375","5921.72021484375","5921.72021484375"
"44160","7111.8310546875","7111.8310546875","7111.8310546875"
"44180","6675.9013671875","6675.9013671875","6675.9013671875"
"44200","4801.75439453125","4801.75439453125","4801.75439453125"
"44220","5919.2080078125","5919.2080078125","5919.2080078125"
"44240","6869.27294921875","6869.27294921875","6869.27294921875"
"44260","7491.0546875","7491.0546875","7491.0546875"
"44280","13843.0771484375","13843.0771484375","13843.0771484375"
"44300","5081.6396484375","5081.6396484375","5081.6396484375"
"44320","4992.8212890625","4992.8212890625","4992.8212890625"
"44340","5651.3544921875","5651.3544921875","5651.3544921875"
"44360","6634.552734375","6634.552734375","6634.552734375"
"44380","4768.80908203125","4768.80908203125","4768.80908203125"
"44400","4954.361328125","4954.361328125","4954.361328125"
"44420","6867.8251953125","6867.8251953125","6867.8251953125"
"44440","5015.23291015625","5015.23291015625","5015.23291015625"
"44460","6239.11767578125","6239.11767578125","6239.11767578125"
"44480","7015.41796875","7015.41796875","7015.41796875"
"44500","8192.1064453125","8192.1064453125","8192.1064453125"
"44520","11438.1796875","11438.1796875","11438.1796875"
"44540","5614.08154296875","5614.08154296875","5614.08154296875"
"44560","6032.283203125","6032.283203125","6032.283203125"
"44580","5221.43359375","5221.43359375","5221.43359375"
"44600","5817.666015625","5817.666015625","5817.666015625"
"44620","14739.1337890625","14739.1337890625","14739.1337890625"
"44640","10651.173828125","10651.173828125","10651.173828125"
"44660","21665.32421875","21665.32421875","21665.32421875"
"44680","4900.841796875","4900.841796875","4900.841796875"
"44700","6317.650390625","6317.650390625","6317.650390625"
"44720","14332.2265625","14332.2265625","14332.2265625"
"44740","5398.0732421875","5398.0732421875","5398.0732421875"
"44760","6533.9111328125","6533.9111328125","6533.9111328125"
"44780","7374.68408203125","7374.68408203125","7374.68408203125"
"44800","5260.67333984375","5260.67333984375","5260.67333984375"
"44820","8496.9111328125","8496.9111328125","8496.9111328125"
"44840","38015.84765625","38015.84765625","38015.84765625"
"44860","11903.3154296875","11903.3154296875","11903.3154296875"
"44880","5318.03369140625","5318.03369140625","5318.03369140625"
"44900","6295.6484375","6295.6484375","6295.6484375"
"44920","7593.52001953125","7593.52001953125","7593.52001953125"
"44940","5414.29052734375","5414.29052734375","5414.29052734375"
"44960","5676.26513671875","5676.26513671875","5676.26513671875"
"44980","17588.044921875","17588.044921875","17588.044921875"
"45000","8779.255859375","8779.255859375","8779.255859375"
"45020","5724.97509765625","5724.97509765625","5724.97509765625"
"45040","11876.712890625","11876.712890625","11876.712890625"
"45060","4883.646484375","4883.646484375","4883.646484375"
"45080","13144.7216796875","13144.7216796875","13144.7216796875"
"45100","7344.66650390625","7344.66650390625","7344.66650390625"
"45120","8193.302734375","8193.302734375","8193.302734375"
"45140","6488.072265625","6488.072265625","6488.072265625"
"45160","9953.8330078125","9953.8330078125","9953.8330078125"
"45180","7179.68310546875","7179.68310546875","7179.68310546875"
"45200","7899.8740234375","7899.8740234375","7899.8740234375"
"45220","8078.51220703125","8078.51220703125","8078.51220703125"
"45240","8487.7119140625","8487.7119140625","8487.7119140625"
"45260","17234.986328125","17234.986328125","17234.986328125"
"45280","4572.25390625","4572.25390625","4572.25390625"
"45300","5739.544921875","5739.544921875","5739.544921875"
"45320","5267.35498046875","5267.35498046875","5267.35498046875"
"45340","8852.1943359375","8852.1943359375","8852.1943359375"
"45360","4735.79638671875","4735.79638671875","4735.79638671875"
"45380","5451.94677734375","5451.94677734375","5451.94677734375"
"45400","9824.236328125","9824.236328125","9824.236328125"
"45420","11992.3603515625","11992.3603515625","11992.3603515625"
"45440","16209.55078125","16209.55078125","16209.55078125"
"45460","18158.169921875","18158.169921875","18158.169921875"
"45480","6257.4853515625","6257.4853515625","6257.4853515625"
"45500","6729.1923828125","6729.1923828125","6729.1923828125"
"45520","5028.67333984375","5028.67333984375","5028.67333984375"
"45540","17349.072265625","17349.072265625","17349.072265625"
"45560","14789.0595703125","14789.0595703125","14789.0595703125"
"45580","9374.7431640625","9374.7431640625","9374.7431640625"
"45600","5154.34033203125","5154.34033203125","5154.34033203125"
"45620","8416.9716796875","8416.9716796875","8416.9716796875"
"45640","25089.625","25089.625","25089.625"
"45660","5932.7744140625","5932.7744140625","5932.7744140625"
"45680","19116.54296875","19116.54296875","19116.54296875"
"45700","16307.0791015625","16307.0791015625","16307.0791015625"
"45720","4953.9970703125","4953.9970703125","4953.9970703125"
"45740","8189.603515625","8189.603515625","8189.603515625"
"45760","5949.16455078125","5949.16455078125","5949.16455078125"
"45780","6236.833984375","6236.833984375","6236.833984375"
"45800","5554.0263671875","5554.0263671875","5554.0263671875"
"45820","13691.1787109375","13691.1787109375","13691.1787109375"
"45840","8137.50146484375","8137.50146484375","8137.50146484375"
"45860","5347.74365234375","5347.74365234375","5347.74365234375"
"45880","13356.2158203125","13356.2158203125","13356.2158203125"
"45900","8713.2529296875","8713.2529296875","8713.2529296875"
"45920","8308.771484375","8308.771484375","8308.771484375"
"45940","6275.79931640625","6275.79931640625","6275.79931640625"
"45960","10077.27734375","10077.27734375","10077.27734375"
"45980","4403.70458984375","4403.70458984375","4403.70458984375"
"46000","7574.99609375","7574.99609375","7574.99609375"
"46020","19879.357421875","19879.357421875","19879.357421875"
"46040","8613.8671875","8613.8671875","8613.8671875"
"46060","22052.1171875","22052.1171875","22052.1171875"
"46080","7412.11669921875","7412.11669921875","7412.11669921875"
"46100","8571.94921875","8571.94921875","8571.94921875"
"46120","11154.6748046875","11154.6748046875","11154.6748046875"
"46140","6802.154296875","6802.154296875","6802.154296875"
"46160","36964.9140625","36964.9140625","36964.9140625"
"46180","5262.7197265625","5262.7197265625","5262.7197265625"
"46200","16311.087890625","16311.087890625","16311.087890625"
"46220","20817.111328125","20817.111328125","20817.111328125"
"46240","5880.8681640625","5880.8681640625","5880.8681640625"
"46260","8815.7890625","8815.7890625","8815.7890625"
"46280","6652.044921875","6652.044921875","6652.044921875"
"46300","22039.890625","22039.890625","22039.890625"
"46320","5143.1669921875","5143.1669921875","5143.1669921875"
"46340","16096.0537109375","16096.0537109375","16096.0537109375"
"46360","5401.1865234375","5401.1865234375","5401.1865234375"
"46380","5138.45458984375","5138.45458984375","5138.45458984375"
"46400","6358.5810546875","6358.5810546875","6358.5810546875"
"46420","13748.7216796875","13748.7216796875","13748.7216796875"
"46440","4441.08349609375","4441.08349609375","4441.08349609375"
"46460","5413.9697265625","5413.9697265625","5413.9697265625"
"46480","4450.416015625","4450.416015625","4450.416015625"
"46500","5105.90087890625","5105.90087890625","5105.90087890625"
"46520","5103.31982421875","5103.31982421875","5103.31982421875"
"46540","14263.6396484375","14263.6396484375","14263.6396484375"
"46560","14384.0224609375","14384.0224609375","14384.0224609375"
"46580","22753.65625","22753.65625","22753.65625"
"46600","9078.8310546875","9078.8310546875","9078.8310546875"
"46620","12703.4072265625","12703.4072265625","12703.4072265625"
"46640","18259.38671875","18259.38671875","18259.38671875"
"46660","11690.99609375","11690.99609375","11690.99609375"
"46680","4711.04248046875","4711.04248046875","4711.04248046875"
"46700","7280.5185546875","7280.5185546875","7280.5185546875"
"46720","5634.560546875","5634.560546875","5634.560546875"
"46740","5489.6845703125","5489.6845703125","5489.6845703125"
"46760","11910.6171875","11910.6171875","11910.6171875"
"46780","31569.982421875","31569.982421875","31569.982421875"
"46800","4877.63427734375","4877.63427734375","4877.63427734375"
"46820","15556.0478515625","15556.0478515625","15556.0478515625"
"46840","7638.615234375","7638.615234375","7638.615234375"
"46860","7585.6455078125","7585.6455078125","7585.6455078125"
"46880","13098.85546875","13098.85546875","13098.85546875"
"46900","8571.1708984375","8571.1708984375","8571.1708984375"
"46920","4856.10498046875","4856.10498046875","4856.10498046875"
"46940","4481.560546875","4481.560546875","4481.560546875"
"46960","3895.405029296875","3895.405029296875","3895.405029296875"
"46980","12287.359375","12287.359375","12287.359375"
"47000","3860.8603515625","3860.8603515625","3860.8603515625"
"47020","13921.197265625","13921.197265625","13921.197265625"
"47040","15834.4072265625","15834.4072265625","15834.4072265625"
"47060","8517.44140625","8517.44140625","8517.44140625"
"47080","14260.9931640625","14260.9931640625","14260.9931640625"
"47100","5124.6708984375","5124.6708984375","5124.6708984375"
"47120","5499.81689453125","5499.81689453125","5499.81689453125"
"47140","6931.291015625","6931.291015625","6931.291015625"
"47160","12092.501953125","12092.501953125","12092.501953125"
"47180","5447.21240234375","5447.21240234375","5447.21240234375"
"47200","6583.6142578125","6583.6142578125","6583.6142578125"
"47220","4806.40576171875","4806.40576171875","4806.40576171875"
"47240","5471.38330078125","5471.38330078125","5471.38330078125"
"47260","6640.69677734375","6640.69677734375","6640.69677734375"
"47280","4538.70654296875","4538.70654296875","4538.70654296875"
"47300","5979.6533203125","5979.6533203125","5979.6533203125"
"47320","5941.6982421875","5941.6982421875","5941.6982421875"
"47340","13343.1591796875","13343.1591796875","13343.1591796875"
"47360","16124.9326171875","16124.9326171875","16124.9326171875"
"47380","20314.123046875","20314.123046875","20314.123046875"
"47400","5668.0400390625","5668.0400390625","5668.0400390625"
"47420","7796.41064453125","7796.41064453125","7796.41064453125"
"47440","10582.3515625","10582.3515625","10582.3515625"
"47460","5654.53515625","5654.53515625","5654.53515625"
"47480","5737.46630859375","5737.46630859375","5737.46630859375"
"47500","6205.41748046875","6205.41748046875","6205.41748046875"
"47520","6906.0751953125","6906.0751953125","6906.0751953125"
"47540","5066.9560546875","5066.9560546875","5066.9560546875"
"47560","5217.2431640625","5217.2431640625","5217.2431640625"
"47580","6348.9267578125","6348.9267578125","6348.9267578125"
"47600","5220.19482421875","5220.19482421875","5220.19482421875"
"47620","3848.5380859375","3848.5380859375","3848.5380859375"
"47640","45209.52734375","45209.52734375","45209.52734375"
"47660","7696.56640625","7696.56640625","7696.56640625"
"47680","4439.7060546875","4439.7060546875","4439.7060546875"
"47700","10706.0771484375","10706.0771484375","10706.0771484375"
"47720","5077.7607421875","5077.7607421875","5077.7607421875"
"47740","14206.2412109375","14206.2412109375","14206.2412109375"
"47760","7617.54541015625","7617.54541015625","7617.54541015625"
"47780","5871.857421875","5871.857421875","5871.857421875"
"47800","12552.3994140625","12552.3994140625","12552.3994140625"
"47820","4805.13720703125","4805.13720703125","4805.13720703125"
"47840","6925.72412109375","6925.72412109375","6925.72412109375"
"47860","10161.6201171875","10161.6201171875","10161.6201171875"
"47880","5054.5927734375","5054.5927734375","5054.5927734375"
"47900","4716.1806640625","4716.1806640625","4716.1806640625"
"47920","15667.669921875","15667.669921875","15667.669921875"
"47940","5809.09130859375","5809.09130859375","5809.09130859375"
"47960","8611.4765625","8611.4765625","8611.4765625"
"47980","9296.234375","9296.234375","9296.234375"
"48000","9723.310546875","9723.310546875","9723.310546875"
"48020","8447.6005859375","8447.6005859375","8447.6005859375"
"48040","5075.92724609375","5075.92724609375","5075.92724609375"
"48060","9542.55859375","9542.55859375","9542.55859375"
"48080","4301.38037109375","4301.38037109375","4301.38037109375"
"48100","5420.51611328125","5420.51611328125","5420.51611328125"
"48120","5801.0908203125","5801.0908203125","5801.0908203125"
"48140","7091.64306640625","7091.64306640625","7091.64306640625"
"48160","4731.03857421875","4731.03857421875","4731.03857421875"
"48180","8160.42431640625","8160.42431640625","8160.42431640625"
"48200","21961.830078125","21961.830078125","21961.830078125"
"48220","6361.53515625","6361.53515625","6361.53515625"
"48240","47766.46484375","47766.46484375","47766.46484375"
"48260","19853.91015625","19853.91015625","19853.91015625"
"48280","5916.89111328125","5916.89111328125","5916.89111328125"
"48300","5704.67724609375","5704.67724609375","5704.67724609375"
"48320","6119.00341796875","6119.00341796875","6119.00341796875"
"48340","4604.7392578125","4604.7392578125","4604.7392578125"
"48360","9326.7900390625","9326.7900390625","9326.7900390625"
"48380","37060.69921875","37060.69921875","37060.69921875"
"48400","17091.712890625","17091.712890625","17091.712890625"
"48420","14526.1318359375","14526.1318359375","14526.1318359375"
"48440","17336.544921875","17336.544921875","17336.544921875"
"48460","9817.115234375","9817.115234375","9817.115234375"
"48480","4465.55126953125","4465.55126953125","4465.55126953125"
"48500","4969.4755859375","4969.4755859375","4969.4755859375"
"48520","4774.91552734375","4774.91552734375","4774.91552734375"
"48540","4821.65380859375","4821.65380859375","4821.65380859375"
"48560","6588.12646484375","6588.12646484375","6588.12646484375"
"48580","11708.37890625","11708.37890625","11708.37890625"
"48600","22209.330078125","22209.330078125","22209.330078125"
"48620","4899.02197265625","4899.02197265625","4899.02197265625"
"48640","5944.7578125","5944.7578125","5944.7578125"
"48660","5230.353515625","5230.353515625","5230.353515625"
"48680","3433.4521484375","3433.4521484375","3433.4521484375"
"48700","5373.931640625","5373.931640625","5373.931640625"
"48720","4725.75390625","4725.75390625","4725.75390625"
"48740","10082.1728515625","10082.1728515625","10082.1728515625"
"48760","6250.5341796875","6250.5341796875","6250.5341796875"
"48780","5748.82421875","5748.82421875","5748.82421875"
"48800","14555.55859375","14555.55859375","14555.55859375"
"48820","4683.5576171875","4683.5576171875","4683.5576171875"
"48840","3985.097412109375","3985.097412109375","3985.097412109375"
"48860","8731.220703125","8731.220703125","8731.220703125"
"48880","6100.64794921875","6100.64794921875","6100.64794921875"
"48900","5042.1005859375","5042.1005859375","5042.1005859375"
"48920","3975.9130859375","3975.9130859375","3975.9130859375"
"48940","4843.97509765625","4843.97509765625","4843.97509765625"
"48960","13995.1142578125","13995.1142578125","13995.1142578125"
"48980","10625.6123046875","10625.6123046875","10625.6123046875"
"49000","6004.46435546875","6004.46435546875","6004.46435546875"
"49020","13060.9765625","13060.9765625","13060.9765625"
"49040","11975.9189453125","11975.9189453125","11975.9189453125"
"49060","6371.703125","6371.703125","6371.703125"
"49080","4995.5810546875","4995.5810546875","4995.5810546875"
"49100","9612.19921875","9612.19921875","9612.19921875"
"49120","13777.48046875","13777.48046875","13777.48046875"
"49140","4725.93359375","4725.93359375","4725.93359375"
"49160","8721.0439453125","8721.0439453125","8721.0439453125"
"49180","25022.748046875","25022.748046875","25022.748046875"
"49200","6088.58251953125","6088.58251953125","6088.58251953125"
"49220","4664.0439453125","4664.0439453125","4664.0439453125"
"49240","23186.083984375","23186.083984375","23186.083984375"
"49260","5351.75244140625","5351.75244140625","5351.75244140625"
"49280","4652.68896484375","4652.68896484375","4652.68896484375"
"49300","6156.119140625","6156.119140625","6156.119140625"
"49320","51635.1015625","51635.1015625","51635.1015625"
"49340","6403.642578125","6403.642578125","6403.642578125"
"49360","13379.828125","13379.828125","13379.828125"
"49380","4356.7060546875","4356.7060546875","4356.7060546875"
"49400","7393.38525390625","7393.38525390625","7393.38525390625"
"49420","6646.75634765625","6646.75634765625","6646.75634765625"
"49440","4947.36962890625","4947.36962890625","4947.36962890625"
"49460","9497.111328125","9497.111328125","9497.111328125"
"49480","8663.5009765625","8663.5009765625","8663.5009765625"
"49500","5587.03759765625","5587.03759765625","5587.03759765625"
"49520","21155.958984375","21155.958984375","21155.958984375"
"49540","8751.2431640625","8751.2431640625","8751.2431640625"
"49560","4615.4453125","4615.4453125","4615.4453125"
"49580","8883.7646484375","8883.7646484375","8883.7646484375"
"49600","13248.162109375","13248.162109375","13248.162109375"
"49620","4238.36865234375","4238.36865234375","4238.36865234375"
"49640","35861.11328125","35861.11328125","35861.11328125"
"49660","16433.28125","16433.28125","16433.28125"
"49680","12623.8203125","12623.8203125","12623.8203125"
"49700","5613.81787109375","5613.81787109375","5613.81787109375"
"49720","5471.44091796875","5471.44091796875","5471.44091796875"
"49740","5234.646484375","5234.646484375","5234.646484375"
"49760","12220.4541015625","12220.4541015625","12220.4541015625"
"49780","6327.3408203125","6327.3408203125","6327.3408203125"
"49800","4753.11669921875","4753.11669921875","4753.11669921875"
"49820","4944.84521484375","4944.84521484375","4944.84521484375"
"49840","3781.800048828125","3781.800048828125","3781.800048828125"
"49860","29972.658203125","29972.658203125","29972.658203125"
"49880","19371.865234375","19371.865234375","19371.865234375"
"49900","4765.70556640625","4765.70556640625","4765.70556640625"
"49920","4249.86328125","4249.86328125","4249.86328125"
"49940","5285.38720703125","5285.38720703125","5285.38720703125"
"49960","10513.89453125","10513.89453125","10513.89453125"
"49980","26852.505859375","26852.505859375","26852.505859375"
