"Step","zerobase_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_120929 - Gradnorm","zerobase_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_120929 - Gradnorm__MIN","zerobase_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_120929 - Gradnorm__MAX"
"30100","6913.52685546875","6913.52685546875","6913.52685546875"
"30120","7556.251953125","7556.251953125","7556.251953125"
"30140","7340.298828125","7340.298828125","7340.298828125"
"30160","10193.0478515625","10193.0478515625","10193.0478515625"
"30180","11114.1259765625","11114.1259765625","11114.1259765625"
"30200","8895.6044921875","8895.6044921875","8895.6044921875"
"30220","7642.7431640625","7642.7431640625","7642.7431640625"
"30240","6904.03759765625","6904.03759765625","6904.03759765625"
"30260","10932.6884765625","10932.6884765625","10932.6884765625"
"30280","8185.396484375","8185.396484375","8185.396484375"
"30300","7808.5478515625","7808.5478515625","7808.5478515625"
"30320","8593.4267578125","8593.4267578125","8593.4267578125"
"30340","7126.263671875","7126.263671875","7126.263671875"
"30360","9008.9599609375","9008.9599609375","9008.9599609375"
"30380","7852.30859375","7852.30859375","7852.30859375"
"30400","6482.2236328125","6482.2236328125","6482.2236328125"
"30420","7951.25048828125","7951.25048828125","7951.25048828125"
"30440","7601.4970703125","7601.4970703125","7601.4970703125"
"30460","7850.7841796875","7850.7841796875","7850.7841796875"
"30480","9064.0546875","9064.0546875","9064.0546875"
"30500","7062.12451171875","7062.12451171875","7062.12451171875"
"30520","9109.103515625","9109.103515625","9109.103515625"
"30540","9478.0107421875","9478.0107421875","9478.0107421875"
"30560","10077.015625","10077.015625","10077.015625"
"30580","8305.69921875","8305.69921875","8305.69921875"
"30600","7938.14013671875","7938.14013671875","7938.14013671875"
"30620","8375.2255859375","8375.2255859375","8375.2255859375"
"30640","8155.0146484375","8155.0146484375","8155.0146484375"
"30660","9278.1611328125","9278.1611328125","9278.1611328125"
"30680","6633.43310546875","6633.43310546875","6633.43310546875"
"30700","8241.1884765625","8241.1884765625","8241.1884765625"
"30720","9298.59375","9298.59375","9298.59375"
"30740","8288.2900390625","8288.2900390625","8288.2900390625"
"30760","7530.97607421875","7530.97607421875","7530.97607421875"
"30780","10739.025390625","10739.025390625","10739.025390625"
"30800","11435.76953125","11435.76953125","11435.76953125"
"30820","8449.9697265625","8449.9697265625","8449.9697265625"
"30840","10067.72265625","10067.72265625","10067.72265625"
"30860","8557.275390625","8557.275390625","8557.275390625"
"30880","7808.4404296875","7808.4404296875","7808.4404296875"
"30900","10266.6513671875","10266.6513671875","10266.6513671875"
"30920","9995.9482421875","9995.9482421875","9995.9482421875"
"30940","6971.27001953125","6971.27001953125","6971.27001953125"
"30960","8258.1826171875","8258.1826171875","8258.1826171875"
"30980","9321.2333984375","9321.2333984375","9321.2333984375"
"31000","6474.8046875","6474.8046875","6474.8046875"
"31020","8170.38525390625","8170.38525390625","8170.38525390625"
"31040","6331.91748046875","6331.91748046875","6331.91748046875"
"31060","9100.6865234375","9100.6865234375","9100.6865234375"
"31080","7559.7099609375","7559.7099609375","7559.7099609375"
"31100","9021.3505859375","9021.3505859375","9021.3505859375"
"31120","7686.82763671875","7686.82763671875","7686.82763671875"
"31140","7019.97314453125","7019.97314453125","7019.97314453125"
"31160","7015.7919921875","7015.7919921875","7015.7919921875"
"31180","8746.2470703125","8746.2470703125","8746.2470703125"
"31200","8500.2861328125","8500.2861328125","8500.2861328125"
"31220","9393.3828125","9393.3828125","9393.3828125"
"31240","8920.412109375","8920.412109375","8920.412109375"
"31260","7578.5615234375","7578.5615234375","7578.5615234375"
"31280","7697.43505859375","7697.43505859375","7697.43505859375"
"31300","9094.26953125","9094.26953125","9094.26953125"
"31320","7147.48486328125","7147.48486328125","7147.48486328125"
"31340","10082.7802734375","10082.7802734375","10082.7802734375"
"31360","8842.419921875","8842.419921875","8842.419921875"
"31380","8337.3544921875","8337.3544921875","8337.3544921875"
"31400","7680.791015625","7680.791015625","7680.791015625"
"31420","7362.5634765625","7362.5634765625","7362.5634765625"
"31440","9456.71484375","9456.71484375","9456.71484375"
"31460","8847.9912109375","8847.9912109375","8847.9912109375"
"31480","8798.7294921875","8798.7294921875","8798.7294921875"
"31500","7419.54638671875","7419.54638671875","7419.54638671875"
"31520","7409.8857421875","7409.8857421875","7409.8857421875"
"31540","7675.654296875","7675.654296875","7675.654296875"
"31560","9312.4677734375","9312.4677734375","9312.4677734375"
"31580","9711.72265625","9711.72265625","9711.72265625"
"31600","8131.326171875","8131.326171875","8131.326171875"
"31620","11886.810546875","11886.810546875","11886.810546875"
"31640","9423.208984375","9423.208984375","9423.208984375"
"31660","8400.39453125","8400.39453125","8400.39453125"
"31680","7135.23193359375","7135.23193359375","7135.23193359375"
"31700","8768.4892578125","8768.4892578125","8768.4892578125"
"31720","7136.09423828125","7136.09423828125","7136.09423828125"
"31740","8887.078125","8887.078125","8887.078125"
"31760","7040.14453125","7040.14453125","7040.14453125"
"31780","7762.6669921875","7762.6669921875","7762.6669921875"
"31800","9992.3408203125","9992.3408203125","9992.3408203125"
"31820","9291.326171875","9291.326171875","9291.326171875"
"31840","9851.49609375","9851.49609375","9851.49609375"
"31860","10706.7626953125","10706.7626953125","10706.7626953125"
"31880","8982.28515625","8982.28515625","8982.28515625"
"31900","10684.94921875","10684.94921875","10684.94921875"
"31920","8383.8134765625","8383.8134765625","8383.8134765625"
"31940","7610.548828125","7610.548828125","7610.548828125"
"31960","7227.8994140625","7227.8994140625","7227.8994140625"
"31980","7596.2783203125","7596.2783203125","7596.2783203125"
"32000","7608.955078125","7608.955078125","7608.955078125"
"32020","6705.97607421875","6705.97607421875","6705.97607421875"
"32040","7504.85205078125","7504.85205078125","7504.85205078125"
"32060","8779.3583984375","8779.3583984375","8779.3583984375"
"32080","10131.4912109375","10131.4912109375","10131.4912109375"
"32100","7389.140625","7389.140625","7389.140625"
"32120","7931.9208984375","7931.9208984375","7931.9208984375"
"32140","10317.2861328125","10317.2861328125","10317.2861328125"
"32160","10031.11328125","10031.11328125","10031.11328125"
"32180","7682.62744140625","7682.62744140625","7682.62744140625"
"32200","6649.53271484375","6649.53271484375","6649.53271484375"
"32220","7729.81689453125","7729.81689453125","7729.81689453125"
"32240","9336.173828125","9336.173828125","9336.173828125"
"32260","10302.7705078125","10302.7705078125","10302.7705078125"
"32280","9425.7939453125","9425.7939453125","9425.7939453125"
"32300","6991.93798828125","6991.93798828125","6991.93798828125"
"32320","7500.26025390625","7500.26025390625","7500.26025390625"
"32340","8580.89453125","8580.89453125","8580.89453125"
"32360","6291.64794921875","6291.64794921875","6291.64794921875"
"32380","7478.130859375","7478.130859375","7478.130859375"
"32400","6920.12646484375","6920.12646484375","6920.12646484375"
"32420","7616.52978515625","7616.52978515625","7616.52978515625"
"32440","8033.060546875","8033.060546875","8033.060546875"
"32460","6399.275390625","6399.275390625","6399.275390625"
"32480","9257.82421875","9257.82421875","9257.82421875"
"32500","13684.8837890625","13684.8837890625","13684.8837890625"
"32520","8594.87890625","8594.87890625","8594.87890625"
"32540","9942.8642578125","9942.8642578125","9942.8642578125"
"32560","10087.1865234375","10087.1865234375","10087.1865234375"
"32580","6204.99365234375","6204.99365234375","6204.99365234375"
"32600","7608.0498046875","7608.0498046875","7608.0498046875"
"32620","8354.6982421875","8354.6982421875","8354.6982421875"
"32640","9430.8095703125","9430.8095703125","9430.8095703125"
"32660","7037.5859375","7037.5859375","7037.5859375"
"32680","6422.2294921875","6422.2294921875","6422.2294921875"
"32700","8866.5400390625","8866.5400390625","8866.5400390625"
"32720","8056.369140625","8056.369140625","8056.369140625"
"32740","8628.9296875","8628.9296875","8628.9296875"
"32760","7050.77099609375","7050.77099609375","7050.77099609375"
"32780","8703.0009765625","8703.0009765625","8703.0009765625"
"32800","6052.7548828125","6052.7548828125","6052.7548828125"
"32820","8050.82275390625","8050.82275390625","8050.82275390625"
"32840","7340.30078125","7340.30078125","7340.30078125"
"32860","7483.98095703125","7483.98095703125","7483.98095703125"
"32880","8289.8623046875","8289.8623046875","8289.8623046875"
"32900","8312.671875","8312.671875","8312.671875"
"32920","8170.42236328125","8170.42236328125","8170.42236328125"
"32940","8419.310546875","8419.310546875","8419.310546875"
"32960","7511.1376953125","7511.1376953125","7511.1376953125"
"32980","7323.69189453125","7323.69189453125","7323.69189453125"
"33000","8159.39453125","8159.39453125","8159.39453125"
"33020","6867.21826171875","6867.21826171875","6867.21826171875"
"33040","7280.22900390625","7280.22900390625","7280.22900390625"
"33060","7100.62060546875","7100.62060546875","7100.62060546875"
"33080","7808.65087890625","7808.65087890625","7808.65087890625"
"33100","6990.97021484375","6990.97021484375","6990.97021484375"
"33120","7739.34619140625","7739.34619140625","7739.34619140625"
"33140","7591.20458984375","7591.20458984375","7591.20458984375"
"33160","8389.3388671875","8389.3388671875","8389.3388671875"
"33180","10450.7421875","10450.7421875","10450.7421875"
"33200","5815.0224609375","5815.0224609375","5815.0224609375"
"33220","6041.3623046875","6041.3623046875","6041.3623046875"
"33240","5836.5771484375","5836.5771484375","5836.5771484375"
"33260","6650.69189453125","6650.69189453125","6650.69189453125"
"33280","7923.46826171875","7923.46826171875","7923.46826171875"
"33300","9719.0810546875","9719.0810546875","9719.0810546875"
"33320","6239.91357421875","6239.91357421875","6239.91357421875"
"33340","6215.04296875","6215.04296875","6215.04296875"
"33360","6567.43994140625","6567.43994140625","6567.43994140625"
"33380","9075.189453125","9075.189453125","9075.189453125"
"33400","6668.02587890625","6668.02587890625","6668.02587890625"
"33420","7270.92919921875","7270.92919921875","7270.92919921875"
"33440","6622.53076171875","6622.53076171875","6622.53076171875"
"33460","6830.93896484375","6830.93896484375","6830.93896484375"
"33480","9349.6748046875","9349.6748046875","9349.6748046875"
"33500","6501.6787109375","6501.6787109375","6501.6787109375"
"33520","8874.0791015625","8874.0791015625","8874.0791015625"
"33540","7722.5576171875","7722.5576171875","7722.5576171875"
"33560","7482.8984375","7482.8984375","7482.8984375"
"33580","6092.4501953125","6092.4501953125","6092.4501953125"
"33600","7193.09814453125","7193.09814453125","7193.09814453125"
"33620","8808.2587890625","8808.2587890625","8808.2587890625"
"33640","8488.3603515625","8488.3603515625","8488.3603515625"
"33660","8264.3681640625","8264.3681640625","8264.3681640625"
"33680","6291.7158203125","6291.7158203125","6291.7158203125"
"33700","6666.96728515625","6666.96728515625","6666.96728515625"
"33720","6288.34716796875","6288.34716796875","6288.34716796875"
"33740","7693.91455078125","7693.91455078125","7693.91455078125"
"33760","8298.298828125","8298.298828125","8298.298828125"
"33780","9653.6923828125","9653.6923828125","9653.6923828125"
"33800","7535.90283203125","7535.90283203125","7535.90283203125"
"33820","8978.0439453125","8978.0439453125","8978.0439453125"
"33840","8161.03369140625","8161.03369140625","8161.03369140625"
"33860","6636.3798828125","6636.3798828125","6636.3798828125"
"33880","6865.05517578125","6865.05517578125","6865.05517578125"
"33900","7129.6982421875","7129.6982421875","7129.6982421875"
"33920","8188.9404296875","8188.9404296875","8188.9404296875"
"33940","8439.0322265625","8439.0322265625","8439.0322265625"
"33960","9768.0888671875","9768.0888671875","9768.0888671875"
"33980","6833.8310546875","6833.8310546875","6833.8310546875"
"34000","6259.908203125","6259.908203125","6259.908203125"
"34020","6051.0283203125","6051.0283203125","6051.0283203125"
"34040","9833.1259765625","9833.1259765625","9833.1259765625"
"34060","8131.52978515625","8131.52978515625","8131.52978515625"
"34080","7703.306640625","7703.306640625","7703.306640625"
"34100","7947.9765625","7947.9765625","7947.9765625"
"34120","7011.70166015625","7011.70166015625","7011.70166015625"
"34140","6558.17578125","6558.17578125","6558.17578125"
"34160","7975.7998046875","7975.7998046875","7975.7998046875"
"34180","8911.361328125","8911.361328125","8911.361328125"
"34200","7382.09228515625","7382.09228515625","7382.09228515625"
"34220","6954.50634765625","6954.50634765625","6954.50634765625"
"34240","8083.51611328125","8083.51611328125","8083.51611328125"
"34260","8441.3828125","8441.3828125","8441.3828125"
"34280","7074.83984375","7074.83984375","7074.83984375"
"34300","8459.01953125","8459.01953125","8459.01953125"
"34320","9253.94921875","9253.94921875","9253.94921875"
"34340","7704.8857421875","7704.8857421875","7704.8857421875"
"34360","9479.0966796875","9479.0966796875","9479.0966796875"
"34380","6749.2431640625","6749.2431640625","6749.2431640625"
"34400","7187.99853515625","7187.99853515625","7187.99853515625"
"34420","7200.21435546875","7200.21435546875","7200.21435546875"
"34440","7871.57177734375","7871.57177734375","7871.57177734375"
"34460","8525.447265625","8525.447265625","8525.447265625"
"34480","7105.1875","7105.1875","7105.1875"
"34500","9892.0068359375","9892.0068359375","9892.0068359375"
"34520","7931.14794921875","7931.14794921875","7931.14794921875"
"34540","7481.59033203125","7481.59033203125","7481.59033203125"
"34560","7460.9189453125","7460.9189453125","7460.9189453125"
"34580","6773.373046875","6773.373046875","6773.373046875"
"34600","8261.046875","8261.046875","8261.046875"
"34620","7744.015625","7744.015625","7744.015625"
"34640","7245.54931640625","7245.54931640625","7245.54931640625"
"34660","6438.619140625","6438.619140625","6438.619140625"
"34680","8736.5517578125","8736.5517578125","8736.5517578125"
"34700","7431.99853515625","7431.99853515625","7431.99853515625"
"34720","6210.16845703125","6210.16845703125","6210.16845703125"
"34740","8131.3525390625","8131.3525390625","8131.3525390625"
"34760","6661.33984375","6661.33984375","6661.33984375"
"34780","8100.09326171875","8100.09326171875","8100.09326171875"
"34800","7619.08544921875","7619.08544921875","7619.08544921875"
"34820","7214.73291015625","7214.73291015625","7214.73291015625"
"34840","8910.755859375","8910.755859375","8910.755859375"
"34860","8482.5615234375","8482.5615234375","8482.5615234375"
"34880","7296.96240234375","7296.96240234375","7296.96240234375"
"34900","6996.42919921875","6996.42919921875","6996.42919921875"
"34920","6472.4072265625","6472.4072265625","6472.4072265625"
"34940","7217.31103515625","7217.31103515625","7217.31103515625"
"34960","7421.33203125","7421.33203125","7421.33203125"
"34980","6839.27294921875","6839.27294921875","6839.27294921875"
"35000","6512.744140625","6512.744140625","6512.744140625"
"35020","6674.3076171875","6674.3076171875","6674.3076171875"
"35040","8148.478515625","8148.478515625","8148.478515625"
"35060","8928.8369140625","8928.8369140625","8928.8369140625"
"35080","6972.240234375","6972.240234375","6972.240234375"
"35100","8422.681640625","8422.681640625","8422.681640625"
"35120","7790.05126953125","7790.05126953125","7790.05126953125"
"35140","7017.56103515625","7017.56103515625","7017.56103515625"
"35160","6898.76806640625","6898.76806640625","6898.76806640625"
"35180","7955.50830078125","7955.50830078125","7955.50830078125"
"35200","9144.9375","9144.9375","9144.9375"
"35220","6831.2685546875","6831.2685546875","6831.2685546875"
"35240","7616.0859375","7616.0859375","7616.0859375"
"35260","8681.69140625","8681.69140625","8681.69140625"
"35280","6796.0556640625","6796.0556640625","6796.0556640625"
"35300","7844.04296875","7844.04296875","7844.04296875"
"35320","9439.498046875","9439.498046875","9439.498046875"
"35340","5904.1806640625","5904.1806640625","5904.1806640625"
"35360","7577.4423828125","7577.4423828125","7577.4423828125"
"35380","6744.93408203125","6744.93408203125","6744.93408203125"
"35400","8330.931640625","8330.931640625","8330.931640625"
"35420","8946.3271484375","8946.3271484375","8946.3271484375"
"35440","7621.5830078125","7621.5830078125","7621.5830078125"
"35460","8104.62548828125","8104.62548828125","8104.62548828125"
"35480","7106.36474609375","7106.36474609375","7106.36474609375"
"35500","8803.43359375","8803.43359375","8803.43359375"
"35520","7043.0712890625","7043.0712890625","7043.0712890625"
"35540","8027.80322265625","8027.80322265625","8027.80322265625"
"35560","7117.7607421875","7117.7607421875","7117.7607421875"
"35580","8254.8662109375","8254.8662109375","8254.8662109375"
"35600","6152.603515625","6152.603515625","6152.603515625"
"35620","8634.0380859375","8634.0380859375","8634.0380859375"
"35640","6492.16064453125","6492.16064453125","6492.16064453125"
"35660","7973.17578125","7973.17578125","7973.17578125"
"35680","7549.43359375","7549.43359375","7549.43359375"
"35700","6258.677734375","6258.677734375","6258.677734375"
"35720","6469.46630859375","6469.46630859375","6469.46630859375"
"35740","7253.91748046875","7253.91748046875","7253.91748046875"
"35760","6760.03857421875","6760.03857421875","6760.03857421875"
"35780","6392.89794921875","6392.89794921875","6392.89794921875"
"35800","7328.7451171875","7328.7451171875","7328.7451171875"
"35820","9709.361328125","9709.361328125","9709.361328125"
"35840","6624.37060546875","6624.37060546875","6624.37060546875"
"35860","6497.61376953125","6497.61376953125","6497.61376953125"
"35880","11084.806640625","11084.806640625","11084.806640625"
"35900","6642.708984375","6642.708984375","6642.708984375"
"35920","7419.53759765625","7419.53759765625","7419.53759765625"
"35940","7040.23974609375","7040.23974609375","7040.23974609375"
"35960","5719.10791015625","5719.10791015625","5719.10791015625"
"35980","6380.60546875","6380.60546875","6380.60546875"
"36000","9071.3232421875","9071.3232421875","9071.3232421875"
"36020","6116.42724609375","6116.42724609375","6116.42724609375"
"36040","6437.4560546875","6437.4560546875","6437.4560546875"
"36060","6725.8798828125","6725.8798828125","6725.8798828125"
"36080","8282.9423828125","8282.9423828125","8282.9423828125"
"36100","8325.7646484375","8325.7646484375","8325.7646484375"
"36120","7142.13525390625","7142.13525390625","7142.13525390625"
"36140","7598.8740234375","7598.8740234375","7598.8740234375"
"36160","6266.6474609375","6266.6474609375","6266.6474609375"
"36180","6459.86181640625","6459.86181640625","6459.86181640625"
"36200","7118.87109375","7118.87109375","7118.87109375"
"36220","6843.40478515625","6843.40478515625","6843.40478515625"
"36240","6434.14794921875","6434.14794921875","6434.14794921875"
"36260","7652.63232421875","7652.63232421875","7652.63232421875"
"36280","6089.36669921875","6089.36669921875","6089.36669921875"
"36300","7966.53955078125","7966.53955078125","7966.53955078125"
"36320","6650.93603515625","6650.93603515625","6650.93603515625"
"36340","5858.5078125","5858.5078125","5858.5078125"
"36360","7553.17333984375","7553.17333984375","7553.17333984375"
"36380","6329.6591796875","6329.6591796875","6329.6591796875"
"36400","7417.4287109375","7417.4287109375","7417.4287109375"
"36420","6693.3212890625","6693.3212890625","6693.3212890625"
"36440","8570.302734375","8570.302734375","8570.302734375"
"36460","7291.61865234375","7291.61865234375","7291.61865234375"
"36480","6493.35986328125","6493.35986328125","6493.35986328125"
"36500","8289.962890625","8289.962890625","8289.962890625"
"36520","6899.37646484375","6899.37646484375","6899.37646484375"
"36540","9037.9697265625","9037.9697265625","9037.9697265625"
"36560","6660.08154296875","6660.08154296875","6660.08154296875"
"36580","6811.10791015625","6811.10791015625","6811.10791015625"
"36600","7696.9306640625","7696.9306640625","7696.9306640625"
"36620","5676.30224609375","5676.30224609375","5676.30224609375"
"36640","8130.3212890625","8130.3212890625","8130.3212890625"
"36660","8346.259765625","8346.259765625","8346.259765625"
"36680","7822.4912109375","7822.4912109375","7822.4912109375"
"36700","5688.63671875","5688.63671875","5688.63671875"
"36720","6880.505859375","6880.505859375","6880.505859375"
"36740","6478.5751953125","6478.5751953125","6478.5751953125"
"36760","6100.36279296875","6100.36279296875","6100.36279296875"
"36780","6207.802734375","6207.802734375","6207.802734375"
"36800","7431.9990234375","7431.9990234375","7431.9990234375"
"36820","8466.2841796875","8466.2841796875","8466.2841796875"
"36840","8810.9482421875","8810.9482421875","8810.9482421875"
"36860","6634.26708984375","6634.26708984375","6634.26708984375"
"36880","7381.27294921875","7381.27294921875","7381.27294921875"
"36900","6572.86181640625","6572.86181640625","6572.86181640625"
"36920","8538.68359375","8538.68359375","8538.68359375"
"36940","5705.95263671875","5705.95263671875","5705.95263671875"
"36960","8364.3251953125","8364.3251953125","8364.3251953125"
"36980","7254.52734375","7254.52734375","7254.52734375"
"37000","7282.11669921875","7282.11669921875","7282.11669921875"
"37020","7313.1689453125","7313.1689453125","7313.1689453125"
"37040","6522.95751953125","6522.95751953125","6522.95751953125"
"37060","7589.7744140625","7589.7744140625","7589.7744140625"
"37080","8023.78173828125","8023.78173828125","8023.78173828125"
"37100","6959.591796875","6959.591796875","6959.591796875"
"37120","5922.3251953125","5922.3251953125","5922.3251953125"
"37140","6847.9892578125","6847.9892578125","6847.9892578125"
"37160","6753.58642578125","6753.58642578125","6753.58642578125"
"37180","6578.02490234375","6578.02490234375","6578.02490234375"
"37200","8380.6904296875","8380.6904296875","8380.6904296875"
"37220","6592.3916015625","6592.3916015625","6592.3916015625"
"37240","7269.84033203125","7269.84033203125","7269.84033203125"
"37260","5503.42333984375","5503.42333984375","5503.42333984375"
"37280","5432.8935546875","5432.8935546875","5432.8935546875"
"37300","6467.1005859375","6467.1005859375","6467.1005859375"
"37320","5532.52001953125","5532.52001953125","5532.52001953125"
"37340","8040.01611328125","8040.01611328125","8040.01611328125"
"37360","8704.8388671875","8704.8388671875","8704.8388671875"
"37380","5850.84814453125","5850.84814453125","5850.84814453125"
"37400","6024.41357421875","6024.41357421875","6024.41357421875"
"37420","4838.70703125","4838.70703125","4838.70703125"
"37440","8872.6708984375","8872.6708984375","8872.6708984375"
"37460","5331.150390625","5331.150390625","5331.150390625"
"37480","5420.607421875","5420.607421875","5420.607421875"
"37500","7838.57373046875","7838.57373046875","7838.57373046875"
"37520","7851.0185546875","7851.0185546875","7851.0185546875"
"37540","7361.32470703125","7361.32470703125","7361.32470703125"
"37560","8611.2783203125","8611.2783203125","8611.2783203125"
"37580","6524.3701171875","6524.3701171875","6524.3701171875"
"37600","5626.18212890625","5626.18212890625","5626.18212890625"
"37620","6246.21240234375","6246.21240234375","6246.21240234375"
"37640","6895.10595703125","6895.10595703125","6895.10595703125"
"37660","7567.6279296875","7567.6279296875","7567.6279296875"
"37680","7190.13232421875","7190.13232421875","7190.13232421875"
"37700","9683.5966796875","9683.5966796875","9683.5966796875"
"37720","8128.037109375","8128.037109375","8128.037109375"
"37740","7724.11767578125","7724.11767578125","7724.11767578125"
"37760","6794.8134765625","6794.8134765625","6794.8134765625"
"37780","8570.44921875","8570.44921875","8570.44921875"
"37800","8587.9072265625","8587.9072265625","8587.9072265625"
"37820","5551.15234375","5551.15234375","5551.15234375"
"37840","7368.59326171875","7368.59326171875","7368.59326171875"
"37860","7654.8134765625","7654.8134765625","7654.8134765625"
"37880","6760.84912109375","6760.84912109375","6760.84912109375"
"37900","9414.244140625","9414.244140625","9414.244140625"
"37920","8176.2255859375","8176.2255859375","8176.2255859375"
"37940","7659.4384765625","7659.4384765625","7659.4384765625"
"37960","7266.29248046875","7266.29248046875","7266.29248046875"
"37980","8686.095703125","8686.095703125","8686.095703125"
"38000","7644.60205078125","7644.60205078125","7644.60205078125"
"38020","6317.3935546875","6317.3935546875","6317.3935546875"
"38040","5811.779296875","5811.779296875","5811.779296875"
"38060","7572.5634765625","7572.5634765625","7572.5634765625"
"38080","6999.12353515625","6999.12353515625","6999.12353515625"
"38100","6197.39892578125","6197.39892578125","6197.39892578125"
"38120","6868.16796875","6868.16796875","6868.16796875"
"38140","7058.71337890625","7058.71337890625","7058.71337890625"
"38160","6112.353515625","6112.353515625","6112.353515625"
"38180","5982.54736328125","5982.54736328125","5982.54736328125"
"38200","6403.4208984375","6403.4208984375","6403.4208984375"
"38220","7004.07861328125","7004.07861328125","7004.07861328125"
"38240","6750.1728515625","6750.1728515625","6750.1728515625"
"38260","6207.20947265625","6207.20947265625","6207.20947265625"
"38280","6751.44482421875","6751.44482421875","6751.44482421875"
"38300","7529.62744140625","7529.62744140625","7529.62744140625"
"38320","6127.50732421875","6127.50732421875","6127.50732421875"
"38340","7046.9228515625","7046.9228515625","7046.9228515625"
"38360","7682.62548828125","7682.62548828125","7682.62548828125"
"38380","7579.2666015625","7579.2666015625","7579.2666015625"
"38400","5338.365234375","5338.365234375","5338.365234375"
"38420","7908.9990234375","7908.9990234375","7908.9990234375"
"38440","5890.13916015625","5890.13916015625","5890.13916015625"
"38460","5594.150390625","5594.150390625","5594.150390625"
"38480","8611.130859375","8611.130859375","8611.130859375"
"38500","6671.25439453125","6671.25439453125","6671.25439453125"
"38520","6596.4501953125","6596.4501953125","6596.4501953125"
"38540","6880.1064453125","6880.1064453125","6880.1064453125"
"38560","5635.48388671875","5635.48388671875","5635.48388671875"
"38580","6722.84130859375","6722.84130859375","6722.84130859375"
"38600","6148.5087890625","6148.5087890625","6148.5087890625"
"38620","7219.970703125","7219.970703125","7219.970703125"
"38640","8470.5810546875","8470.5810546875","8470.5810546875"
"38660","6303.07373046875","6303.07373046875","6303.07373046875"
"38680","6211.7470703125","6211.7470703125","6211.7470703125"
"38700","6967.70556640625","6967.70556640625","6967.70556640625"
"38720","6635.48974609375","6635.48974609375","6635.48974609375"
"38740","7122.41259765625","7122.41259765625","7122.41259765625"
"38760","8548.697265625","8548.697265625","8548.697265625"
"38780","7252.41748046875","7252.41748046875","7252.41748046875"
"38800","5476.8095703125","5476.8095703125","5476.8095703125"
"38820","6457.240234375","6457.240234375","6457.240234375"
"38840","6932.35498046875","6932.35498046875","6932.35498046875"
"38860","7352.40087890625","7352.40087890625","7352.40087890625"
"38880","6706.85302734375","6706.85302734375","6706.85302734375"
"38900","6907.32080078125","6907.32080078125","6907.32080078125"
"38920","6548.8310546875","6548.8310546875","6548.8310546875"
"38940","6337.66162109375","6337.66162109375","6337.66162109375"
"38960","6474.32763671875","6474.32763671875","6474.32763671875"
"38980","5794.31640625","5794.31640625","5794.31640625"
"39000","6953.439453125","6953.439453125","6953.439453125"
"39020","5841.0166015625","5841.0166015625","5841.0166015625"
"39040","7153.00927734375","7153.00927734375","7153.00927734375"
"39060","8850.07421875","8850.07421875","8850.07421875"
"39080","5584.6201171875","5584.6201171875","5584.6201171875"
"39100","5442.83642578125","5442.83642578125","5442.83642578125"
"39120","7220.4072265625","7220.4072265625","7220.4072265625"
"39140","7578.291015625","7578.291015625","7578.291015625"
"39160","5526.41650390625","5526.41650390625","5526.41650390625"
"39180","6947.1396484375","6947.1396484375","6947.1396484375"
"39200","6499.31201171875","6499.31201171875","6499.31201171875"
"39220","6408.60302734375","6408.60302734375","6408.60302734375"
"39240","5560.15087890625","5560.15087890625","5560.15087890625"
"39260","5941.3544921875","5941.3544921875","5941.3544921875"
"39280","6240.3193359375","6240.3193359375","6240.3193359375"
"39300","6918.08349609375","6918.08349609375","6918.08349609375"
"39320","8020.4658203125","8020.4658203125","8020.4658203125"
"39340","6703.15185546875","6703.15185546875","6703.15185546875"
"39360","8119.34326171875","8119.34326171875","8119.34326171875"
"39380","5820.08447265625","5820.08447265625","5820.08447265625"
"39400","6727.18017578125","6727.18017578125","6727.18017578125"
"39420","4678.5859375","4678.5859375","4678.5859375"
"39440","6667.796875","6667.796875","6667.796875"
"39460","5161.95556640625","5161.95556640625","5161.95556640625"
"39480","6222.50732421875","6222.50732421875","6222.50732421875"
"39500","7065.00634765625","7065.00634765625","7065.00634765625"
"39520","7405.97998046875","7405.97998046875","7405.97998046875"
"39540","9171.6484375","9171.6484375","9171.6484375"
"39560","6353.5048828125","6353.5048828125","6353.5048828125"
"39580","6556.07568359375","6556.07568359375","6556.07568359375"
"39600","7996.31298828125","7996.31298828125","7996.31298828125"
"39620","7436.1611328125","7436.1611328125","7436.1611328125"
"39640","6702.1162109375","6702.1162109375","6702.1162109375"
"39660","7602.3125","7602.3125","7602.3125"
"39680","6303.21728515625","6303.21728515625","6303.21728515625"
"39700","5654.9951171875","5654.9951171875","5654.9951171875"
"39720","7268.80224609375","7268.80224609375","7268.80224609375"
"39740","6895.40576171875","6895.40576171875","6895.40576171875"
"39760","5861.91943359375","5861.91943359375","5861.91943359375"
"39780","7923.05615234375","7923.05615234375","7923.05615234375"
"39800","6079.2255859375","6079.2255859375","6079.2255859375"
"39820","6373.7626953125","6373.7626953125","6373.7626953125"
"39840","6647.32568359375","6647.32568359375","6647.32568359375"
"39860","5631.134765625","5631.134765625","5631.134765625"
"39880","6088.06005859375","6088.06005859375","6088.06005859375"
"39900","6656.35595703125","6656.35595703125","6656.35595703125"
"39920","6907.40283203125","6907.40283203125","6907.40283203125"
